id,budget,imdb_id,title,revenue,release_year
169747,0,tt0310044,Rated X: A Journey Through Porn,0.0,1999
169022,0,tt1753995,친구사이?,0.0,2009
86555,0,tt1592281,Take This Waltz,0.0,2011
50077,0,tt1298540,Berlin '36,0.0,2009
48392,4466000,tt1278449,Sound of Noise,0.0,2010
155953,0,tt0011979,The Blot,0.0,1921
106020,0,tt0055927,Dr. Crippen,0.0,1964
104396,0,tt0177707,Dickson Experimental Sound Film,0.0,
50647,35000000,tt1655460,Wanderlust,24159934.0,2012
85293,0,tt0042544,Harriet Craig,0.0,1950
43598,0,tt0024238,Ladies They Talk About,0.0,1933
83666,16000000,tt1748122,Moonrise Kingdom,68263166.0,2012
45054,0,tt1316616,There Be Dragons,0.0,2011
72477,0,tt1389127,Texas Killing Fields,957240.0,2011
82825,1200000,tt1821480,Kahaani,16000000.0,2012
103269,3500000,tt2224455,Superman vs. The Elite,0.0,2012
79382,0,tt1650453,奇跡,0.0,2011
61296,0,tt0072204,Stavisky,0.0,1974
80151,0,tt0054116,Never Take Sweets from a Stranger,0.0,1960
80389,35000000,tt1567609,Get the Gringo,0.0,2012
109554,0,tt0425153,Suicide Manual,0.0,2003
26583,10000000,tt1296869,The Keeper,0.0,2009
50601,20000000,tt1486193,5 Days of War,17479.0,2011
45244,0,tt1646111,"Life, Above All",0.0,2010
49830,50000,tt1189374,Contagion,0.0,2010
13640,3500000,tt0934706,Superman: Doomsday,0.0,2007
44473,0,tt0014872,Entr'acte,0.0,1924
37000,0,tt1270702,Un Lac,0.0,2008
54484,0,tt1772407,Tracy Morgan: Black & Blue,0.0,2010
60592,950000,tt1699491,Hur många lingon finns det i världen?,0.0,2011
109379,0,tt0058277,Kradetzat na praskovi,0.0,1964
169652,0,tt0069210,Salomè,0.0,1972
110650,0,tt0219964,Outer Space,0.0,1999
64836,0,tt1356763,Exporting Raymond,0.0,2011
25564,0,tt0043292,Appointment with Danger,0.0,1951
61125,1400000,tt1604231,Vares – Pahan suudelma,0.0,2011
85435,12468389,tt1640711,A Few Best Men,29007412.0,2011
79995,0,tt1572502,Late Bloomers,0.0,2011
12255,0,tt0191915,Cord,0.0,2000
83723,0,tt0072852,The Deadly Tower,0.0,1975
49014,20500000,tt1480656,Cosmopolis,6063556.0,2012
68472,1500000,tt1788383,House of the Rising Sun,0.0,2011
72358,40000000,tt0763831,A Thousand Words,22044277.0,2012
72334,0,tt1222815,Chimpanzee,0.0,2012
201703,14000000,tt0119579,Love's Deadly Triangle: The Texas Cadet Murder,161001698.0,1997
84332,750000,tt1862079,Safety Not Guaranteed,4007792.0,2012
80321,145000000,tt1277953,Madagascar 3: Europe's Most Wanted,746921274.0,2012
71326,0,tt1308748,Bunnyman,0.0,2011
109018,0,tt0046728,Athena,0.0,1954
64456,0,tt0042669,The Lawless,0.0,1950
65421,0,tt0045719,Eaux d'artifice,0.0,1953
43337,0,tt0047114,Inauguration of the Pleasure Dome,0.0,1954
68818,0,tt1629705,Blackthorn,623528.0,2011
84355,125000,tt1742336,Your Sister's Sister,3200000.0,2011
20847,0,tt0097561,Игла,0.0,1988
48210,0,tt0091506,O melissokomos,0.0,1986
39144,0,tt0142251,Doragon Bōru: Shenron no Densetsu,0.0,1986
39145,0,tt0142249,ドラゴンボール 魔神城のねむり姫,0.0,1987
22855,0,tt1398941,Superman/Batman: Public Enemies,0.0,2009
55215,2500000,tt1711366,Dead Space: Aftermath,0.0,2010
56191,0,tt0107228,Iria: Zeiram the Animation,0.0,1994
48393,0,tt1629377,Secuestrados,0.0,2010
66956,0,tt0057842,Les amitiés particulières,0.0,1964
46469,0,tt0379461,Proteus,0.0,2003
116776,0,tt0142248,Doragon Bōru: Makafushigi Dai-Bōken,0.0,1988
39100,0,tt0142240,ドラゴンボールZ この世で一番強いヤツ,0.0,1990
62177,185000000,tt1217209,Brave,538983207.0,2012
13313,0,tt0118692,Beauty and the Beast: The Enchanted Christmas,0.0,1997
63193,0,tt1292594,Front of the Class,0.0,2008
379689,0,tt0354364,Alcina,0.0,1999
52462,0,tt0825728,The Pet,0.0,2006
39101,0,tt0142233,Doragon Bōru Zetto: Chikyū Marugoto Chōkessen,0.0,1990
13761,0,tt0143808,Pocahontas II: Journey to a New World,0.0,1998
86467,9000000,tt1440732,Bel Ami,8303261.0,2012
76494,40000000,tt1586265,What to Expect When You're Expecting,79700000.0,2012
81836,17000000,tt1859650,To Rome with Love,73244881.0,2012
212622,0,tt0064247,Don't Drink the Water,0.0,1969
72331,69000000,tt1611224,Abraham Lincoln: Vampire Hunter,112265139.0,2012
3556,0,tt0055118,Mad Dog Coll,0.0,1961
42621,0,tt0065215,Winning,0.0,1969
89874,0,tt2008513,First Position,0.0,2011
44877,4600000,tt1514041,4.3.2.1,1163967.0,2010
195056,0,tt0208725,Beauty #2,0.0,1965
81115,0,tt0027221,Wings in the Dark,0.0,1935
68684,10000000,tt1701990,Detention,0.0,2011
27550,0,tt0827729,Nina Frisk,0.0,2007
92352,0,tt0028737,Confession,0.0,1937
173891,0,tt0027845,Kind Lady,0.0,1935
18150,0,tt0770796,Planet B-Boy,0.0,2008
96399,12000000,tt1566501,For Greater Glory - The True Story of Cristiada,9622846.0,2012
40171,12000000,tt1274293,전우치,0.0,2009
34494,0,tt1074213,Scusa ma ti chiamo amore,0.0,2008
86157,0,tt0262052,Торпедоносцы,0.0,1983
154115,0,tt0106714,Di shi pan guan,0.0,1993
80585,75000000,tt1336608,Rock of Ages,59418613.0,2012
88005,10000000,tt1307068,Seeking a Friend for the End of the World,9636289.0,2012
13042,0,tt1245104,Presto,0.0,2008
13932,0,tt0455565,Jack-Jack Attack,0.0,2004
29860,0,tt0074634,Hollywood Man,0.0,1976
48747,0,tt0099875,Jekyll & Hyde,0.0,1990
13062,0,tt0395479,Boundin',0.0,2003
13933,0,tt0479113,One Man Band,0.0,2005
44095,0,tt1024964,A Map For Saturday,0.0,2007
28380,0,tt0081515,The Silent Scream,0.0,1979
72105,50000000,tt1637725,Ted,549368315.0,2012
100046,0,tt1769363,The Giant Mechanical Man,0.0,2012
13927,0,tt0096273,Tin Toy,0.0,1988
77930,7000000,tt1915581,Magic Mike,167221571.0,2012
67619,0,tt1413496,Revenge of the Electric Car,0.0,2011
39103,0,tt0142237,Doragon Bōru Zetto: Gekitotsu!! Hyaku-Oku Pawā no Senshi-tachi,0.0,1992
24752,0,tt1125254,Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô,0.0,1991
52639,0,tt0051422,Blood of the Vampire,0.0,1958
151168,0,tt1349452,Disneyland Dream,0.0,1956
171108,0,tt0285021,Disney Sing-Along-Songs: Under the Sea,0.0,1990
26974,0,tt0089851,Pulgasari,0.0,1985
24729,0,tt0088291,The Toughest Man in the World,0.0,1984
83770,25000000,tt0337692,On the Road,8784318.0,2012
50590,0,tt1247683,Norman,0.0,2010
105795,0,tt1829041,Joffrey: Mavericks of American Dance,0.0,2012
39104,0,tt0142241,ドラゴンボールＺ 極限バトル！三大超サイヤ人,0.0,1992
34433,0,tt0142242,ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦,0.0,1993
78999,0,tt1205541,Virtual JFK: Vietnam If Kennedy Had Lived,0.0,2008
76333,0,tt1680133,Extraterrestre,0.0,2011
95516,0,tt1598873,Cleanskin,0.0,2012
1930,215000000,tt0948470,The Amazing Spider-Man,752215857.0,2012
378452,0,tt0086667,The Barchester Chronicles,0.0,1982
39105,0,tt0142238,Doragon Bōru Zetto: Ginga Giri-Giri!! Butchigiri no Sugoi Yatsu,0.0,1993
148811,0,tt0069172,Reminiscences of a Journey to Lithuania,0.0,1972
21506,2000000,tt0930083,ノロイ,0.0,2005
86985,0,tt1731998,ID:A,0.0,2011
38728,0,tt0330536,拳銃は俺のパスポート,0.0,1967
42226,0,tt0074515,Der Fangschuss,0.0,1976
23823,0,tt1261978,Wrong Turn 3: Left for Dead,0.0,2009
16624,0,tt0000005,Blacksmith Scene,0.0,
57800,95000000,tt1667889,Ice Age: Continental Drift,877244782.0,2012
84175,1800000,tt2125435,Beasts of the Southern Wild,21107746.0,2012
46223,0,tt0080593,Dangerous Davies,0.0,1981
173580,0,tt0019843,Dynamite,0.0,1929
61111,0,tt0061553,Όταν τα Ψάρια Βγήκαν στη Στεριά,0.0,1967
98548,16000000,tt1716777,People Like Us,12434778.0,2012
86664,0,tt0160440,狂った果実,0.0,1956
71722,0,tt1446089,Kenjû zankoku monogatari,0.0,1964
264393,0,tt0061675,炎と女,0.0,1967
131653,0,tt0072958,Ευριδίκη ΒΑ 2Ο37,0.0,1975
200281,0,tt1732676,La sociedad del semáforo,0.0,2010
99934,0,tt0019886,The Flying Fleet,0.0,1929
82525,45000000,tt1615065,Savages,82966152.0,2012
25913,0,tt0281634,Balto II: Wolf Quest,0.0,2002
104997,0,tt2082410,Rat King,0.0,2012
155288,0,tt1830495,Bela Kiss: Prologue,0.0,2013
16059,0,tt1301706,En enkelt til Korsør,0.0,2008
52311,0,tt0869019,Candles on Bay Street,0.0,2006
86980,0,tt2082262,En gång i Phuket,0.0,2011
208988,0,tt0996994,The War,0.0,2007
57346,0,tt0118489,Thomas Jefferson,0.0,1997
66025,0,tt1450328,Mooz-lum,330048.0,2011
105567,0,tt1854364,The Union,0.0,2012
11680,0,tt0078813,L'Avare,0.0,1980
5965,0,tt0303017,Scorcher,0.0,2003
31218,0,tt1313113,The Firm,0.0,2009
13926,0,tt0093832,Red's Dream,0.0,1987
40770,0,tt1078933,Spirit Camp,0.0,2009
75810,0,tt1756818,The Perfect Roommate,0.0,2011
59706,0,tt0032457,The Fatal Hour,0.0,1940
13929,0,tt0131409,Geri's Game,0.0,1997
96534,1000000,tt1679248,My Last Day Without You,0.0,2011
60003,0,tt0345852,Red Rover,0.0,2006
103370,0,tt2215285,Madea's Witness Protection,0.0,2012
32050,0,tt0071229,The Black Windmill,0.0,1974
62289,0,tt0203536,A Good Night to Die,0.0,2003
80468,300000,tt1568341,Some Guy Who Kills People,0.0,2011
51794,12000000,tt1686039,Five Minarets in New York,0.0,2010
53804,0,tt1431122,No Problem,0.0,2010
31680,0,tt1135983,Prisoner 701: Sasori,0.0,2008
83191,0,tt1820723,Treasure Island,0.0,2012
80035,68000000,tt1298649,The Watch,68267862.0,2012
65997,0,tt1500906,Vampires,0.0,2010
57215,0,tt0068509,"Drive, He Said",0.0,1971
193976,0,tt0283851,The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper,0.0,1995
276165,0,tt0283856,The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,0.0,1997
93676,8000000,tt1703125,Someday This Pain Will Be Useful to You,0.0,2011
84165,8000000,tt1602472,2 Days in New York,1653792.0,2012
45945,0,tt0079773,Radio On,0.0,1979
50053,0,tt1694508,2010: Moby Dick,0.0,2010
279159,0,tt0163914,肉體의 約束,0.0,1975
183386,0,tt0111399,Terminal USA,0.0,1993
44125,0,tt1440741,Do Começo ao Fim,0.0,2009
43580,0,tt0284714,The Cat in the Hat,0.0,1971
61015,0,tt1043753,"UltraMarathon Man: 50 Marathons, 50 States, 50 Days",0.0,2008
73567,10000000,tt1726669,Killer Joe,3665069.0,2011
172214,0,tt0025329,Jew Süss,0.0,1934
82877,0,tt0791307,The Gospel of Judas,0.0,2006
44251,0,tt0142239,ドラゴンボールＺ 危険なふたり！超戦士はねむれない,0.0,1994
50388,0,tt1690483,いばらの王,0.0,2009
19575,0,tt1091172,Bob Funk,0.0,2009
39106,0,tt0142234,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,0.0,1994
39107,0,tt0142236,Doragon Bōru Zetto: Fukkatsu no Fyūjon!! Gokū to Bejīta,0.0,1995
55184,0,tt0039495,Intohimon vallassa,0.0,1947
148807,0,tt0209110,"Lost, Lost, Lost",0.0,1976
14863,0,tt1137996,Anaconda 3: Offspring,0.0,2008
86593,0,tt1795702,Wild Bill,0.0,2011
72843,6000000,tt1381413,Pete Smalls Is Dead,0.0,2010
78571,0,tt0455323,Being Flynn,540152.0,2012
43852,0,tt0030082,The Drum,0.0,1938
43858,0,tt0028827,Elephant Boy,0.0,1937
101325,0,tt1368858,The Forger,0.0,2011
102431,0,tt0172238,A Child's Christmas in Wales,0.0,1987
16716,0,tt0216621,A Christmas Carol,0.0,1999
52906,0,tt0058154,Goodbye Charlie,0.0,1964
61539,0,tt1151923,Rabia,0.0,2009
13928,0,tt0097674,Knick Knack,0.0,1989
13930,0,tt0248808,For the Birds,0.0,2000
103332,0,tt1839492,Ruby Sparks,9128263.0,2012
64635,125000000,tt1386703,Total Recall,198802074.0,2012
25048,0,tt1437849,Le Donk & Scor-zay-zee,0.0,2009
73943,0,tt1767272,388 Arletta Avenue,0.0,2011
55680,0,tt1772373,The Craigslist Killer,0.0,2011
75229,0,tt1595833,Babycall,0.0,2011
22059,1500000,tt0109770,The Fantastic Four,0.0,1994
65035,0,tt0310733,Bertie and Elizabeth,0.0,2002
32171,0,tt0418778,感染,0.0,2004
103747,0,tt1924394,The Angels' Share,7034007.0,2012
75446,0,tt1482991,Carbon Nation,0.0,2011
28465,6500000,tt1360767,A Dangerous Man,0.0,2009
56909,0,tt1630637,Immaturi,0.0,2011
37545,0,tt0248194,Morning of the Earth,0.0,1971
39108,0,tt0142243,ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる,0.0,1995
39323,0,tt0142245,ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜,0.0,1990
73335,0,tt1684558,Marriage Retreat,0.0,2011
34125,0,tt0120428,Vampire Journals,0.0,1997
8736,0,tt0456123,Dikkenek,0.0,2006
16130,0,tt0321715,La Classe Américaine,0.0,1993
109459,0,tt1189349,A Necessary Death,0.0,2008
320917,0,tt0401703,Oranges,0.0,2004
35402,0,tt1261862,Icarus,0.0,2010
80410,4500000,tt1767319,In the Name of the King 2: Two Worlds,0.0,2011
51365,0,tt1223934,Die Tür,0.0,2009
39324,0,tt0142247,Doragon Bōru Zetto: Zetsubō e no Hankō!! Nokosareta Chō-Senshi • Gohan to Torankusu,0.0,1993
18095,0,tt0142232,悟空外伝! 勇気の証しは四星球,0.0,1997
94570,0,tt0139738,The Kiss,0.0,
76696,11000000,tt1235841,Medianeras,0.0,2011
68143,0,tt0038478,Dick Tracy vs. Cueball,0.0,1946
102630,2000000,tt1919090,Stash House,0.0,2012
122924,6000000,tt1881024,One in the Chamber,0.0,2012
18443,1500000,tt0400347,Decoys 2: Alien Seduction,0.0,2007
155341,0,tt0349113,The Weekend It Lives,0.0,1992
38256,0,tt1318025,Hierro,0.0,2009
58159,32671,tt0027126,The Tortoise and the Hare,0.0,1935
49084,0,tt0889665,Steak,0.0,2007
81436,0,tt0279919,The Legend of Bigfoot,0.0,1976
105978,0,tt2043931,Neil Young Journeys,0.0,2012
94548,0,tt0124307,The Capture of Bigfoot,0.0,1979
100683,3000000,tt1735862,Dragon Eyes,0.0,2012
59296,1,tt1436559,"Love, Wedding, Marriage",1378.0,2011
13676,0,tt0969647,The Little Mermaid: Ariel's Beginning,0.0,2008
85593,0,tt1612246,Bag It,0.0,2011
37724,200000000,tt1074638,Skyfall,1108561013.0,2012
131997,0,tt0094097,Τα κουρέλια τραγουδάνε ακόμα,0.0,1979
58383,0,tt0057286,Le mani sulla città,0.0,1963
77287,0,tt0057162,The Householder,0.0,1963
20106,0,tt0338828,Mais qui a tué Pamela Rose ?,0.0,2003
21145,0,tt1132594,Louise-Michel,0.0,2008
63988,0,tt0116341,Forest Warrior,0.0,1996
77953,0,tt1790886,The Campaign,104907746.0,2012
116019,0,tt1941668,Taistelu Näsilinnasta 1918,0.0,2012
85414,0,tt1990181,Brake,0.0,2012
82696,30000000,tt1535438,Hope Springs,114281051.0,2012
24410,0,tt1156395,K-20　怪人二十面相・伝,0.0,2008
70872,0,tt0049900,Uchûjin Tôkyô ni arawaru,0.0,1956
38202,0,tt0176943,Logan's War:  Bound by Honor,0.0,1998
36996,0,tt0304584,The President's Man: A Line in the Sand,0.0,2002
84327,0,tt2125666,The Queen of Versailles,714544.0,2012
118984,0,tt1704161,33 Postcards,0.0,2011
20499,6000000,tt0432267,The Cutter,0.0,2005
100910,0,tt0036418,Tender Comrade,0.0,1943
45792,0,tt1559025,Amish Grace,0.0,2010
8266,0,tt0824330,Les Femmes de l'ombre,0.0,2008
314070,0,tt0043380,"Captain Video, Master of the Stratosphere",0.0,1951
51190,1552334,tt1380201,Sisko tahtoisin jäädä,0.0,2010
50090,0,tt1535491,의형제,0.0,2010
77068,0,tt0780645,War of the Dead,0.0,2011
46888,0,tt0819791,The One Percent,0.0,2006
49958,0,tt1438534,Primal,0.0,2010
32327,0,tt0039340,Dreams That Money Can Buy,0.0,1947
50696,0,tt0063173,神々の深き欲望,0.0,1968
133523,0,tt0244199,Θα σε δω στην κόλαση αγάπη μου,0.0,1999
43121,0,tt0051955,無法松の一生,0.0,1958
133373,0,tt0059668,Rysopis,0.0,1965
71719,0,tt1248984,俺は待ってるぜ,0.0,1957
79771,0,tt1727252,Chillerama,0.0,2011
34800,0,tt0068000,刁手怪招,0.0,1973
21537,0,tt0070017,Ding tian li di,0.0,1973
68649,0,tt1726661,K.G.,0.0,2011
84383,0,tt1954299,I Am Bruce Lee,0.0,2012
126420,0,tt0083783,Het dak van de Walvis,0.0,1982
104241,0,tt0065834,煉獄エロイカ,0.0,1970
93188,8978040,tt1815799,Les bien-aimés,0.0,2011
120271,0,tt2164862,Wagner's Dream,0.0,2012
75595,0,tt1623745,Little Birds,0.0,2011
95506,0,tt0360839,憎いあンちくしょう,0.0,1962
78263,0,tt0107199,In Custody,0.0,1994
38034,0,tt0124836,女警察,0.0,1973
77174,60000000,tt1623288,ParaNorman,107139399.0,2012
82650,22000000,tt2023453,Diary of a Wimpy Kid: Dog Days,77112176.0,2012
40572,0,tt1437833,How Bruce Lee Changed the World,0.0,2009
208579,0,tt0256106,Itim,0.0,1977
97088,0,tt0037154,Opfergang,0.0,1944
265579,0,tt0036036,Immensee,0.0,1943
36859,0,tt0312450,Bells of Innocence,0.0,2003
75680,0,tt2066040,The PHD movie: Piled Higher and Deeper,0.0,2011
458428,0,tt1542928,Operación Cannabis,0.0,2009
79224,8000000,tt2025526,최종병기 활,49000000.0,2011
85836,0,tt1728196,一命,0.0,2011
84203,3000000,tt1577052,Goats,0.0,2012
84184,0,tt1405365,Celeste & Jesse Forever,3094813.0,2012
293094,0,tt0417416,Aliisa,0.0,1970
121210,0,tt1660302,À perdre la raison,0.0,2012
118013,0,,Endeavour,0.0,
109513,2000000,tt2097307,Hit & Run,14400000.0,2012
14196,0,tt0828393,Garden Party,0.0,2008
109584,0,tt1441940,Broken,0.0,2012
73846,0,tt1175713,The Family Tree,0.0,2011
93934,0,tt0071690,"Je, Tu, Il, Elle",0.0,1976
14128,5000000,tt0291082,Cinderella II: Dreams Come True,0.0,2002
83384,0,tt1690455,Dark Horse,0.0,2011
84289,0,tt0094752,Black Roses,0.0,1988
76360,0,tt2076781,6 Days to Air: The Making of South Park,0.0,2011
1556,0,tt0064068,薔薇の葬列,0.0,1969
118624,0,tt2297164,인류멸망보고서,0.0,2012
49526,35000000,tt1547234,Premium Rush,31083599.0,2012
83539,0,tt0053106,Неотправленное письмо,0.0,1960
101482,0,tt0019109,Lonesome,0.0,1928
30785,140000,tt0099524,Evil Toons,0.0,1992
42152,0,tt0080397,Aus dem Leben der Marionetten,0.0,1980
71864,0,tt1462769,The Odd Life of Timothy Green,51854875.0,2012
82633,26000000,tt1212450,Lawless,53676580.0,2012
57330,1800000,tt1134828,Kaméleon,0.0,2008
71668,5000000,tt1714203,Piranha 3DD,8493728.0,2012
71725,0,tt0059063,Čovek nije tica,0.0,1965
89691,3000000,tt1603257,ATM,3010.0,2012
31074,0,tt0083316,The Wave,0.0,1981
84340,0,tt2077851,Sleepwalk with Me,0.0,2012
26556,0,tt1368982,Dara O Briain Talks Funny: Live in London,0.0,2008
202043,0,tt0106104,Prime Suspect 3,0.0,1993
216035,0,tt0114180,Prime Suspect: Inner Circles,0.0,1995
137625,0,tt0063363,Nocturno 29,0.0,1968
90061,0,tt0284329,American Mullet,0.0,2001
263946,0,tt0811026,Prime Suspect: The Final Act,0.0,2006
84334,0,tt2125608,Searching for Sugar Man,0.0,2012
77883,14000000,tt0431021,The Possession,85446075.0,2012
127521,10000000,tt1975249,6 Bullets,0.0,2012
119698,0,tt1907779,The Dinosaur Project,0.0,2012
48034,25000000,tt1440232,Les petits mouchoirs,48531470.0,2010
110491,0,tt2067003,The Manzanar Fishing Club,0.0,2012
79694,17000000,tt1433822,The Apparition,9627492.0,2012
83540,0,tt1819513,Dreams of a Life,0.0,2011
108762,0,tt1715827,Kotirauha,0.0,2011
376394,175000,tt1039992,To Mars by A-Bomb: The Secret History of Project Orion,0.0,2003
263947,0,tt0365651,Prime Suspect 6: The Last Witness,0.0,2004
215999,0,tt0114182,Prime Suspect: The Lost Child,0.0,1995
134012,0,tt0494901,The Zero Years,0.0,2005
191402,35,tt1394174,Bigfoot Lives,0.0,2007
83403,0,tt1619277,Conception,0.0,2011
239368,0,tt1851900,Do We Really Need the Moon?,0.0,2011
39369,0,tt0986230,French Film,0.0,2008
12677,0,tt0473333,Bosque de sombras,0.0,2006
79034,0,tt0465160,La Californie,0.0,2006
27349,0,tt0068661,The Great Northfield Minnesota Raid,0.0,1972
40629,0,tt0187283,The Mikado,0.0,1987
67429,0,tt0191053,Le couple témoin,0.0,1977
83660,0,tt2028530,Paradise Lost 3: Purgatory,0.0,2011
84174,3000000,tt1920849,Bachelorette,11947954.0,2012
83686,6000000,tt1840417,The Words,13231461.0,2012
84344,0,tt1729226,10 timer til Paradis,0.0,2012
53336,0,tt0057517,Soldier In The Rain,0.0,1963
35623,0,tt1043869,Sof Shavua B'Tel Aviv,0.0,2008
86785,0,tt0059459,Il momento della verità,0.0,1965
27146,0,tt0064674,Mr. Freedom,0.0,1969
189472,0,tt0467867,La dama boba,0.0,2006
114150,17000000,tt1981677,Pitch Perfect,115350426.0,2012
77948,20000000,tt1366365,The Cold Light of Day,16863583.0,2012
84281,0,tt2063666,Hello I Must Be Going,0.0,2012
46493,0,tt0049537,Nagareru,0.0,1956
112090,0,tt1368440,Branded,0.0,2012
85341,0,tt0080132,The Wild Wild West Revisited,0.0,1979
37661,0,tt0424176,Icon,0.0,2005
130458,0,tt0483179,El telón de azúcar,0.0,2005
89708,4000000,tt0770802,Samsara,0.0,2011
67166,0,tt0114308,Runaway Brain,0.0,1995
59967,30000000,tt1276104,Looper,47042000.0,2012
84188,0,tt1971352,Compliance,319285.0,2012
122080,0,tt2395459,Sinapupunan,306.0,2012
87428,70000000,tt1232200,That's My Boy,58058367.0,2012
26505,87000000,tt0940657,Arthur et la vengeance de Maltazard,0.0,2009
15895,0,tt0087127,Deathstalker,8890685.0,1983
28218,0,tt0092860,Deathstalker II,0.0,1987
97795,0,tt1757742,Emergo,0.0,2011
70808,0,tt1885281,Klitschko,0.0,2011
81215,400000,tt1572154,Kinyarwanda,0.0,2011
94108,0,tt0043532,I figli di nessuno,0.0,1951
71827,0,tt0059936,Yûkoku,0.0,1966
149145,0,tt0071600,Les hautes solitudes,0.0,1974
126278,0,tt0066517,"Cuadecuc, vampir",0.0,1971
84329,2500000,tt1990314,Robot & Frank,3325038.0,2012
122492,0,tt1774438,Kovasikajuttu,0.0,2012
77461,0,tt1772424,Et maintenant on va où?,0.0,2011
84169,0,tt1845773,Ai Weiwei: Never Sorry,181107.0,2012
24421,0,tt1082599,Stag Night,0.0,2008
82510,0,tt1764366,Hollywood Sex Wars,0.0,2011
117408,0,tt0069684,L'età di Cosimo de Medici,0.0,1972
61854,0,tt1737747,Something Ventured,0.0,2011
96973,0,tt1393742,Jesus Henry Christ,0.0,2012
16640,0,tt0477065,Pirates of the Great Salt Lake,0.0,2006
71679,65000000,tt1855325,Resident Evil: Retribution,240159255.0,2012
87825,0,tt2083383,Trouble with the Curve,0.0,2012
88075,0,tt0043118,"Walk Softly, Stranger",0.0,1950
89455,0,tt1680045,360,1663931.0,2012
148857,850000,tt0460747,Close,0.0,2004
157903,0,tt0008634,Straight Shooting,0.0,1917
43599,0,tt0023986,Employees' Entrance,0.0,1933
70090,0,tt0029394,Les perles de la couronne,0.0,1937
74103,0,tt1569505,Suicide Club,0.0,2010
84347,0,tt2112868,Under African Skies,0.0,2012
100529,0,tt1710417,Lola Versus,252603.0,2012
68722,32000000,tt1560747,The Master,28258060.0,2012
85339,0,tt0081180,More Wild Wild West,0.0,1980
191600,0,tt0095408,"John Huston: The Man, the Movies, the Maverick",0.0,1989
49049,50000000,tt1343727,Dredd,41037742.0,2012
179251,0,tt0025964,We Live Again,0.0,1934
137145,650000,tt1877543,247°F,0.0,2011
60599,12000000,tt1764183,Arbitrage,35485056.0,2012
98369,1250000,tt1758575,Blue Like Jazz,0.0,2012
20069,0,tt0847745,Manuale d'amore 2 - Capitoli successivi,0.0,2007
42399,0,tt1267498,Gli amici del bar Margherita,3006000.0,2009
129535,0,tt0032916,Play Girl,0.0,1941
84190,0,tt2125490,Detropia,0.0,2012
78464,0,tt2072268,Likvidator,0.0,2011
97933,0,tt2137916,The Chemical Brothers: Don't Think,0.0,2012
106124,0,tt0059581,Perličky na dně,0.0,1966
53909,0,tt0176016,The Perfect Murder,0.0,1988
64454,0,tt0079264,Die Hamburger Krankheit,0.0,1979
4822,0,tt0048260,Kismet,0.0,1955
55723,0,tt1792799,ChromeSkull: Laid to Rest 2,0.0,2011
67441,0,tt0073149,Il Pleut sur Santiago,0.0,1975
48654,0,tt0276428,Puckoon,0.0,2002
19823,10000000,tt0963965,Dolan's Cadillac,0.0,2009
112973,0,tt0114132,A Pig's Tale,0.0,1996
38091,0,tt0209174,Nadie conoce a nadie,0.0,1999
122930,5000000,tt2005164,Breathless,0.0,2012
128280,2300000,tt1753521,Blood Money,0.0,2012
77016,7000000,tt1855199,End of Watch,48126384.0,2012
52432,0,tt0029000,"High, Wide, and Handsome",0.0,1937
84348,0,tt2105044,V/H/S,100345.0,2012
47059,0,tt1653827,Boxing Gym,0.0,2010
47462,0,tt0404029,Everyone,0.0,2004
84892,13000000,tt1659337,The Perks of Being a Wallflower,33400000.0,2012
103663,3800000,tt2106476,Jagten,16800000.0,2012
103328,0,tt2076220,Holy Motors,641100.0,2012
111174,0,tt2343601,Knuckleball!,0.0,2012
115712,0,tt2009643,Á annan veg,0.0,2011
52767,0,tt1190072,شکارچی,0.0,2010
91911,250000,tt1510907,Behind the Burly Q,23859.0,2010
102784,2000000,tt1753722,2 Coelhos,1620436.0,2012
88036,14000000,tt1876451,Sparkle,24637469.0,2012
68663,0,tt0488928,Guilty Hearts,0.0,2006
51996,0,tt1512240,Thin Ice,790421.0,2011
75638,14000000,tt1748179,Red Lights,13551174.0,2012
81830,0,tt2150521,The Rocky Saga: Going the Distance,0.0,2011
82675,45000000,tt1397280,Taken 2,376141306.0,2012
82390,12500000,tt1496422,The Paperboy,1353868.0,2012
101803,0,tt0300444,Sam Peckinpah: Man of Iron,0.0,1993
83589,0,tt2124908,Shut Up and Play the Hits,0.0,2012
38719,0,tt0025681,The Private Life of Don Juan,0.0,1934
76703,0,tt0030642,Quadrille,0.0,1938
97310,100,tt1002573,One Nine Nine Four,0.0,2009
17165,0,tt1339302,BLEACH Fade to Black 君の名を呼ぶ,0.0,2008
223195,0,tt0385073,The Making of a Legend: Gone with the Wind,0.0,1988
270372,0,tt2062555,In Passing,0.0,2011
148408,0,tt0412608,La cotta,0.0,1967
255948,0,tt1039790,Nanayomachi,0.0,2008
128203,0,tt1864557,Tie pohjoiseen,0.0,2012
88273,8000000,tt1276419,En kongelig affære,7594693.0,2012
